age,monthly_income_inr,area_type,upi_monthly_avg_txn_count,upi_avg_txn_amount,upi_failed_txn_ratio,mobile_recharge_consistency_score,mobile_recharge_lapse_days_max,utility_bills_on_time_pct,electricity_bill_avg_amount,cooperative_meeting_attendance_pct,shg_savings_amount_inr,microfinance_loans_repaid_count,microfinance_default_rate,gig_monthly_earnings,gig_platform_rating,jandhan_avg_balance,jandhan_zero_balance_months,monthly_data_usage_gb,telecom_bill_late_payments,banking_app_login_frequency_monthly,fintech_apps_count,rent_on_time_payment_pct,rent_to_income_ratio,social_referral_count,insurance_policy_count,alternative_credit_score,credit_risk_label,loan_approved
26,34647,Urban,108,301.44,0.002,0.29,75,0.64,2400.36,0.8,5973,9,0.096,18690.76,3.2,0.0,0,8.35,4,11,1,0.38,0.17,7,1,727,Low Risk,1
57,17203,Rural,112,2677.49,0.109,0.55,36,0.85,1101.54,0.0,0,5,0.087,0.0,0.0,383.21,7,17.32,9,10,6,0.0,0.0,3,2,605,Medium Risk,1
19,20071,Rural,90,141.66,0.288,0.63,30,0.84,1090.31,0.0,0,5,0.259,0.0,0.0,0.0,0,1.33,8,28,7,0.79,0.6,7,1,599,Medium Risk,0
42,23074,Semi-Urban,102,230.4,0.025,0.48,61,0.85,2208.54,0.0,0,3,0.026,0.0,0.0,813.25,4,42.49,10,2,0,0.43,0.64,0,2,586,Medium Risk,0
56,28188,Rural,39,54.59,0.115,0.83,17,0.25,1130.35,0.0,0,0,0.047,18768.64,3.3,102.71,10,12.94,3,10,5,0.76,0.32,7,3,665,Low Risk,1
26,5307,Urban,76,510.14,0.097,0.83,89,0.42,2154.86,0.0,0,5,0.055,0.0,0.0,109.42,1,3.82,0,8,3,0.36,0.11,9,0,634,Medium Risk,1
39,10133,Rural,22,394.54,0.149,0.85,5,0.62,168.01,0.0,0,3,0.031,0.0,0.0,361.83,0,13.6,10,25,0,0.68,0.16,8,2,564,Medium Risk,0
60,14205,Rural,15,1459.83,0.017,0.8,8,0.91,1275.16,0.0,0,2,0.134,0.0,0.0,0.0,0,3.17,8,53,2,0.0,0.0,6,1,555,Medium Risk,0
21,25893,Semi-Urban,93,928.85,0.066,0.49,10,0.92,2385.83,0.52,39852,3,0.168,0.0,0.0,1113.33,7,7.21,10,58,4,0.89,0.17,2,1,668,Low Risk,1
43,29357,Rural,60,373.04,0.125,0.38,1,0.61,706.73,0.0,0,4,0.011,0.0,0.0,49.17,9,8.1,8,7,4,0.0,0.0,1,2,532,High Risk,0
46,8906,Urban,67,139.2,0.18,0.83,28,0.48,738.77,0.0,0,0,0.066,6757.07,3.2,958.78,3,10.61,6,20,0,0.0,0.0,0,2,610,Medium Risk,1
51,5591,Urban,103,312.81,0.201,0.49,50,0.67,1612.3,0.46,23782,3,0.017,4205.56,4.5,0.0,0,2.83,4,7,2,0.8,0.48,9,2,698,Low Risk,1
40,30272,Urban,79,214.17,0.064,0.25,68,0.85,2322.86,0.28,26335,3,0.213,0.0,0.0,159.57,3,10.84,10,41,3,0.46,0.36,9,3,619,Medium Risk,1
54,33219,Semi-Urban,30,768.22,0.212,0.51,22,0.78,576.98,0.0,0,1,0.096,10438.66,3.6,653.47,7,2.88,6,5,7,0.0,0.0,6,1,635,Medium Risk,1
28,33602,Rural,52,659.5,0.074,0.14,6,0.47,2311.96,0.0,0,4,0.072,24104.2,3.0,980.11,6,9.31,8,54,1,1.0,0.15,0,0,651,Low Risk,1
23,18149,Rural,105,171.45,0.198,0.69,55,0.61,1691.21,0.44,48797,6,0.01,28989.48,4.1,23.24,10,4.4,2,17,7,0.0,0.0,5,2,742,Low Risk,1
35,15150,Semi-Urban,24,42.33,0.116,0.34,76,0.64,2483.31,0.0,0,1,0.31,17155.09,3.9,7504.28,0,0.72,4,5,6,0.74,0.57,0,0,663,Low Risk,1
38,10183,Rural,43,1212.05,0.059,0.26,61,0.69,1867.5,0.74,21725,1,0.066,19056.73,4.5,0.0,0,2.15,2,20,0,0.69,0.41,9,2,725,Low Risk,1
59,24632,Rural,11,491.89,0.225,0.96,73,0.51,1702.72,0.0,0,0,0.282,0.0,0.0,805.45,5,10.47,7,43,6,0.66,0.05,3,2,551,Medium Risk,0
53,28150,Urban,89,166.77,0.143,0.78,79,0.71,2055.77,0.0,0,0,0.136,19854.03,4.1,773.38,3,3.31,10,47,0,0.98,0.1,4,3,657,Low Risk,1
58,34852,Semi-Urban,100,469.4,0.308,0.79,14,0.66,520.34,0.51,5590,0,0.134,25449.65,4.9,0.0,0,15.08,0,55,3,0.74,0.51,0,2,707,Low Risk,1
55,13102,Urban,111,267.69,0.063,0.62,52,0.56,2370.37,0.0,0,0,0.033,26521.54,3.3,184.41,2,1.33,3,52,1,0.0,0.0,7,0,607,Medium Risk,1
51,24492,Semi-Urban,96,1190.75,0.066,0.84,42,0.59,497.43,0.0,0,2,0.058,0.0,0.0,463.27,3,8.99,6,47,1,0.0,0.0,6,1,608,Medium Risk,1
34,22988,Rural,91,24.15,0.033,0.76,82,0.39,161.61,0.0,0,6,0.249,15991.88,4.7,405.66,9,4.27,8,22,3,0.0,0.0,0,1,619,Medium Risk,1
54,20053,Urban,8,151.92,0.02,0.6,84,0.77,1774.86,0.6,12894,6,0.073,11731.54,4.1,617.74,6,3.5,9,35,0,0.94,0.45,4,3,692,Low Risk,1
42,23748,Rural,11,1667.14,0.115,0.96,34,0.93,543.03,0.85,3764,0,0.087,0.0,0.0,4009.89,0,1.38,10,17,7,0.78,0.3,3,1,640,Medium Risk,1
55,26713,Semi-Urban,68,480.99,0.093,0.19,78,0.81,1921.01,0.49,44101,3,0.261,0.0,0.0,255.41,0,5.53,1,26,6,0.0,0.0,0,1,595,Medium Risk,0
29,4283,Semi-Urban,53,2053.14,0.066,0.94,13,0.49,2008.09,0.0,0,0,0.125,12808.99,3.0,101.81,2,1.63,8,44,7,0.83,0.24,3,2,674,Low Risk,1
40,3923,Semi-Urban,115,56.48,0.024,0.4,68,0.64,668.08,0.85,44292,1,0.015,26991.3,3.2,431.35,1,2.37,5,2,3,0.98,0.26,3,3,727,Low Risk,1
59,4125,Semi-Urban,53,885.93,0.198,0.53,48,0.59,308.13,0.65,43539,4,0.011,29171.16,3.2,133.82,2,3.89,6,58,4,0.94,0.32,5,0,764,Very Low Risk,1
39,4529,Urban,27,824.41,0.09,0.12,17,0.82,1301.97,0.84,34187,1,0.095,0.0,0.0,76.14,2,3.11,3,57,7,0.0,0.0,3,2,592,Medium Risk,0
38,33430,Urban,55,32.52,0.275,0.54,50,0.71,2236.52,0.0,0,2,0.022,6617.7,3.2,132.61,10,12.53,4,11,6,0.0,0.0,4,3,644,Medium Risk,1
44,29170,Urban,98,171.64,0.056,0.61,0,0.59,2133.5,0.0,0,0,0.215,0.0,0.0,49.83,0,0.34,0,19,3,0.0,0.0,9,3,548,High Risk,0
48,11438,Semi-Urban,68,215.33,0.081,1.0,26,0.61,381.0,0.0,0,3,0.214,0.0,0.0,58.64,5,3.75,3,18,2,0.0,0.0,2,1,563,Medium Risk,0
23,23095,Urban,97,35.04,0.151,0.98,63,0.62,2415.48,0.0,0,2,0.033,0.0,0.0,3608.66,7,3.12,7,22,7,0.0,0.0,6,1,622,Medium Risk,1
44,19154,Rural,109,176.0,0.22,0.97,59,0.53,733.48,0.83,38192,0,0.038,0.0,0.0,1963.49,4,4.44,5,59,0,0.53,0.46,2,3,682,Low Risk,1
57,11004,Semi-Urban,97,697.72,0.121,0.35,88,0.78,938.54,0.0,0,0,0.039,0.0,0.0,383.97,0,2.6,6,4,5,0.74,0.04,4,2,604,Medium Risk,1
51,12752,Semi-Urban,76,153.07,0.233,0.99,40,0.85,457.72,0.0,0,1,0.066,0.0,0.0,79.47,10,12.48,0,50,5,0.89,0.61,1,2,646,Medium Risk,1
29,25658,Semi-Urban,102,327.2,0.349,0.46,20,0.9,1006.73,0.0,0,1,0.003,11275.58,4.8,0.0,0,3.46,6,18,2,0.0,0.0,9,1,647,Medium Risk,1
24,13592,Semi-Urban,105,330.05,0.193,0.85,13,0.91,1625.54,0.0,0,7,0.022,0.0,0.0,264.15,10,5.12,5,56,7,0.0,0.0,9,2,629,Medium Risk,1
27,29819,Rural,108,241.15,0.066,0.22,19,0.66,1314.59,0.0,0,1,0.02,0.0,0.0,1068.53,6,10.94,3,11,0,0.0,0.0,7,1,576,Medium Risk,0
34,6864,Urban,111,104.98,0.359,0.51,84,0.64,2086.09,0.0,0,2,0.041,0.0,0.0,336.7,10,4.72,1,27,7,0.77,0.18,3,0,620,Medium Risk,1
43,29515,Urban,57,539.46,0.075,0.97,86,0.78,1639.12,0.0,0,4,0.008,0.0,0.0,1656.73,9,1.26,11,56,0,0.86,0.3,0,0,664,Low Risk,1
38,32601,Rural,77,36.44,0.094,0.95,10,0.64,732.51,0.66,15826,0,0.25,0.0,0.0,0.0,0,2.93,1,36,4,0.89,0.19,1,3,634,Medium Risk,1
45,27217,Urban,74,247.23,0.255,0.68,65,0.54,1437.85,0.76,17647,4,0.084,0.0,0.0,0.0,0,3.96,6,33,3,0.9,0.15,6,2,635,Medium Risk,1
19,30645,Urban,41,1290.24,0.094,0.8,83,0.81,254.06,0.84,28150,5,0.062,0.0,0.0,904.63,6,0.86,2,57,7,0.0,0.0,6,0,676,Low Risk,1
60,26172,Semi-Urban,37,143.04,0.159,0.18,23,0.96,1493.9,0.9,22087,0,0.147,0.0,0.0,54.22,8,2.2,1,15,5,0.0,0.0,1,1,606,Medium Risk,1
18,3226,Urban,67,102.23,0.023,0.72,88,0.67,1035.19,0.0,0,9,0.043,7708.87,4.0,545.75,9,4.19,9,52,3,0.0,0.0,7,1,685,Low Risk,1
53,18036,Semi-Urban,52,584.42,0.072,0.62,36,0.78,336.16,0.0,0,8,0.025,26630.91,3.7,507.77,8,33.52,2,3,5,0.63,0.57,0,3,728,Low Risk,1
43,14739,Urban,32,297.71,0.164,0.09,85,0.59,837.91,0.0,0,0,0.027,24186.41,3.3,284.85,1,6.5,9,53,6,0.0,0.0,3,0,582,Medium Risk,0
46,19648,Rural,70,598.57,0.1,0.11,23,0.53,2255.41,0.47,23493,1,0.136,0.0,0.0,3005.0,7,5.25,1,46,5,0.92,0.1,7,1,665,Low Risk,1
38,12587,Rural,55,256.26,0.116,0.11,14,0.77,1506.49,0.0,0,0,0.207,0.0,0.0,1134.03,11,24.3,10,41,5,0.9,0.52,4,3,576,Medium Risk,0
28,14749,Semi-Urban,104,13.93,0.255,0.72,11,0.59,2267.84,0.0,0,7,0.075,23467.31,4.5,37.51,6,8.07,2,53,4,0.66,0.38,7,0,705,Low Risk,1
57,33129,Semi-Urban,71,1008.17,0.211,0.14,63,0.57,1085.93,0.0,0,1,0.042,3775.85,3.8,227.65,11,9.29,4,5,4,0.76,0.26,7,2,653,Low Risk,1
28,3645,Rural,100,2933.74,0.025,0.47,30,0.64,2449.38,0.0,0,7,0.065,0.0,0.0,0.0,0,2.98,9,6,1,0.8,0.46,8,1,631,Medium Risk,1
53,33930,Urban,50,1142.36,0.05,0.36,52,0.88,964.05,0.0,0,2,0.129,0.0,0.0,338.42,1,1.26,9,33,2,0.74,0.62,0,3,556,Medium Risk,0
56,19299,Rural,73,3.5,0.119,0.55,83,0.84,1916.33,0.25,49460,0,0.132,0.0,0.0,91.67,0,5.82,9,3,0,0.67,0.45,0,0,619,Medium Risk,1
57,26928,Rural,42,420.44,0.34,0.71,71,0.54,832.97,0.0,0,1,0.005,0.0,0.0,82.74,3,27.72,4,14,6,0.0,0.0,8,3,563,Medium Risk,0
52,33090,Rural,14,139.76,0.173,0.68,43,0.66,354.38,0.0,0,6,0.029,0.0,0.0,0.0,0,20.35,6,12,1,0.86,0.1,6,2,588,Medium Risk,0
51,24953,Semi-Urban,37,66.61,0.035,0.52,29,0.93,2099.34,0.0,0,5,0.341,0.0,0.0,455.23,5,8.65,9,8,3,0.6,0.5,8,2,565,Medium Risk,0
41,22374,Urban,14,283.52,0.049,0.46,34,0.64,1930.2,0.0,0,6,0.01,0.0,0.0,117.45,9,2.26,10,36,1,0.0,0.0,1,0,519,High Risk,0
39,16675,Semi-Urban,4,204.64,0.006,0.4,20,0.88,2069.51,0.79,17982,0,0.17,19747.89,3.3,0.0,0,0.95,2,16,3,0.76,0.67,7,2,670,Low Risk,1
22,29475,Rural,92,450.51,0.5,0.86,62,0.44,819.27,0.0,0,3,0.115,0.0,0.0,37.51,6,1.97,10,37,4,0.0,0.0,0,2,501,High Risk,0
50,21888,Urban,82,261.88,0.06,0.33,16,0.92,1788.79,0.4,35371,1,0.141,26353.61,3.6,0.0,0,5.57,2,13,0,0.81,0.62,3,0,738,Low Risk,1
53,13964,Rural,53,63.75,0.066,0.26,11,0.75,627.81,0.0,0,0,0.033,1915.34,4.2,223.77,10,2.8,6,36,0,0.0,0.0,7,3,609,Medium Risk,1
37,19087,Urban,50,122.5,0.2,0.74,17,0.22,127.15,0.0,0,4,0.244,0.0,0.0,164.82,8,12.21,5,30,0,0.84,0.08,3,3,547,High Risk,0
36,16537,Urban,9,100.93,0.154,0.36,59,0.88,2179.57,0.43,24782,1,0.072,15437.78,4.2,1408.11,1,1.01,5,1,5,0.79,0.68,2,2,686,Low Risk,1
52,16269,Urban,11,31.19,0.06,0.85,66,0.55,1356.46,0.0,0,5,0.164,0.0,0.0,8.73,9,3.94,3,45,5,0.0,0.0,6,1,545,High Risk,0
60,12346,Urban,117,47.18,0.065,0.33,14,0.64,2460.77,0.69,9421,2,0.083,0.0,0.0,0.0,0,2.08,10,18,4,0.0,0.0,4,1,564,Medium Risk,0
34,3587,Semi-Urban,3,189.94,0.207,0.7,15,0.71,1024.09,0.0,0,6,0.053,26851.43,4.1,0.0,0,12.08,3,18,6,0.0,0.0,0,0,622,Medium Risk,1
60,15763,Urban,94,1350.87,0.07,0.05,21,0.48,2396.5,0.0,0,6,0.053,5388.78,4.0,17.5,10,7.71,1,59,3,0.0,0.0,3,2,632,Medium Risk,1
51,29397,Rural,17,128.68,0.011,0.39,62,0.89,1576.14,0.0,0,1,0.018,27649.71,3.4,0.0,0,1.95,10,54,4,0.0,0.0,3,0,575,Medium Risk,0
26,12177,Semi-Urban,79,98.6,0.269,0.34,30,0.82,1329.29,0.43,23052,3,0.127,2882.1,4.1,0.0,0,10.53,5,12,0,0.87,0.48,0,2,701,Low Risk,1
43,7079,Urban,103,59.29,0.19,0.82,0,0.83,826.74,0.85,2796,3,0.009,26646.45,4.8,0.0,0,0.88,9,20,0,0.86,0.68,9,2,758,Very Low Risk,1
19,6348,Semi-Urban,35,253.82,0.174,0.97,74,0.73,2080.66,0.89,33895,9,0.075,0.0,0.0,1808.95,6,0.75,10,30,6,0.8,0.16,4,0,718,Low Risk,1
26,25683,Rural,24,1007.38,0.064,0.46,5,0.74,2089.11,0.63,6502,1,0.119,0.0,0.0,0.0,0,1.85,2,43,0,0.89,0.34,1,1,641,Medium Risk,1
26,23215,Rural,86,2705.98,0.085,0.82,86,0.63,1100.63,0.0,0,0,0.204,0.0,0.0,8491.54,5,0.62,5,27,3,0.0,0.0,7,2,622,Medium Risk,1
57,28817,Urban,75,344.63,0.097,0.7,8,0.48,1845.5,0.0,0,5,0.158,0.0,0.0,0.0,0,4.0,11,56,3,0.0,0.0,8,3,509,High Risk,0
34,27765,Rural,97,289.45,0.129,0.97,51,0.61,1173.37,0.0,0,3,0.08,0.0,0.0,259.92,0,4.13,2,0,1,0.79,0.59,1,2,610,Medium Risk,1
18,33112,Rural,35,127.46,0.034,0.81,79,0.6,1875.18,0.0,0,3,0.336,10674.22,4.1,2949.11,10,2.99,2,34,6,0.0,0.0,9,1,680,Low Risk,1
42,28556,Urban,100,155.73,0.196,0.08,61,0.87,2486.06,0.0,0,5,0.197,0.0,0.0,8.72,11,7.68,0,9,1,0.93,0.01,9,3,614,Medium Risk,1
60,29274,Urban,66,520.61,0.305,0.71,57,0.93,729.99,0.0,0,0,0.133,0.0,0.0,0.0,0,2.17,4,7,6,0.67,0.09,3,3,593,Medium Risk,0
57,21099,Semi-Urban,8,167.7,0.046,0.54,18,0.66,1621.73,0.0,0,0,0.2,7641.19,4.9,912.39,5,1.22,1,12,2,0.0,0.0,1,3,603,Medium Risk,1
59,13785,Urban,60,201.39,0.074,0.02,12,0.62,1011.71,0.67,20329,3,0.273,0.0,0.0,2149.35,1,2.02,9,18,3,0.76,0.21,4,1,613,Medium Risk,1
42,15328,Rural,52,237.36,0.075,0.25,31,0.52,1416.09,0.49,46432,2,0.23,25155.85,4.0,1543.41,0,1.32,11,2,4,0.0,0.0,6,3,630,Medium Risk,1
56,9450,Semi-Urban,17,120.42,0.123,0.92,8,0.69,2197.95,0.89,36697,6,0.227,0.0,0.0,0.0,0,2.43,1,55,3,0.0,0.0,4,2,636,Medium Risk,1
52,16230,Rural,42,223.64,0.131,0.93,48,0.59,934.18,0.84,36031,0,0.064,0.0,0.0,2817.23,1,8.13,8,57,1,0.0,0.0,4,2,628,Medium Risk,1
20,32009,Semi-Urban,34,21.69,0.196,0.8,36,0.78,273.73,0.0,0,3,0.037,0.0,0.0,3138.94,11,0.77,1,2,6,0.0,0.0,1,2,600,Medium Risk,1
54,8433,Urban,62,472.77,0.038,0.98,30,0.64,2017.45,0.0,0,8,0.191,0.0,0.0,1069.15,8,3.19,10,26,5,0.61,0.25,2,1,622,Medium Risk,1
61,4098,Urban,118,4113.9,0.27,0.81,30,0.78,1432.06,0.0,0,3,0.022,8219.67,5.0,88.45,1,11.68,1,17,7,0.89,0.34,5,2,782,Very Low Risk,1
61,10096,Semi-Urban,97,126.16,0.208,0.01,58,0.95,1178.56,0.0,0,4,0.195,2643.5,4.1,0.0,0,13.09,5,34,6,0.0,0.0,5,2,612,Medium Risk,1
47,21710,Rural,104,383.22,0.067,0.29,54,0.38,540.0,0.0,0,2,0.371,24014.91,3.7,1382.78,3,2.27,9,43,0,0.75,0.11,0,2,610,Medium Risk,1
55,14439,Rural,77,679.86,0.231,0.03,18,0.4,322.85,0.0,0,3,0.228,26050.75,4.3,265.92,8,40.99,10,33,6,0.0,0.0,0,1,554,Medium Risk,0
51,12087,Urban,3,1137.12,0.155,0.09,62,0.77,768.97,0.9,43059,6,0.05,25215.33,3.1,1150.49,11,1.57,0,29,1,0.86,0.34,9,3,771,Very Low Risk,1
29,19021,Urban,92,178.18,0.042,0.22,1,0.8,1825.37,0.0,0,3,0.008,0.0,0.0,0.0,0,3.57,7,7,1,0.0,0.0,8,2,548,High Risk,0
36,9416,Urban,40,28.11,0.148,0.5,44,0.46,1088.25,0.0,0,4,0.221,0.0,0.0,0.0,0,1.39,0,59,5,0.0,0.0,1,1,543,High Risk,0
54,9980,Semi-Urban,44,337.2,0.079,0.85,42,0.77,1468.55,0.0,0,1,0.05,0.0,0.0,504.98,7,6.91,8,20,1,0.0,0.0,1,3,570,Medium Risk,0
61,26147,Urban,49,285.53,0.377,0.86,0,0.49,296.91,0.28,12675,9,0.014,27581.07,4.5,51.77,1,73.79,3,45,2,0.0,0.0,8,3,724,Low Risk,1
34,21058,Semi-Urban,78,161.61,0.052,0.62,84,0.75,395.78,0.91,24490,1,0.001,0.0,0.0,0.0,0,28.32,11,18,2,0.93,0.41,4,0,667,Low Risk,1
27,14101,Semi-Urban,27,208.47,0.119,0.93,60,0.72,127.13,0.0,0,0,0.017,0.0,0.0,137.83,11,10.45,2,42,7,0.95,0.0,5,2,645,Medium Risk,1
29,10950,Rural,41,290.74,0.069,0.5,2,0.63,1715.88,0.0,0,3,0.311,29424.39,4.4,960.08,11,2.44,6,47,7,0.0,0.0,2,3,606,Medium Risk,1
33,12122,Urban,79,377.71,0.07,0.89,43,0.75,734.69,0.0,0,6,0.008,0.0,0.0,73.39,6,3.79,7,45,2,0.0,0.0,6,0,605,Medium Risk,1
41,15576,Urban,75,359.16,0.009,0.45,6,0.81,2420.62,0.9,41054,7,0.019,0.0,0.0,7137.33,0,13.68,11,39,7,0.0,0.0,1,3,661,Low Risk,1
36,28299,Semi-Urban,115,188.44,0.029,0.28,32,0.72,840.29,0.0,0,9,0.026,0.0,0.0,0.0,0,9.48,4,29,6,0.84,0.29,4,1,662,Low Risk,1
25,30516,Semi-Urban,68,388.05,0.014,0.92,8,0.87,972.68,0.0,0,1,0.192,11512.46,4.4,1458.34,6,4.87,2,55,4,0.0,0.0,3,2,679,Low Risk,1
48,33991,Urban,97,173.81,0.138,0.39,29,0.45,1226.78,0.0,0,3,0.092,0.0,0.0,322.39,7,5.17,3,26,2,0.0,0.0,7,3,570,Medium Risk,0
38,25433,Rural,105,528.7,0.127,0.5,17,0.65,865.94,0.78,3268,2,0.277,6213.31,4.7,881.07,4,12.88,9,19,7,0.0,0.0,1,1,649,Medium Risk,1
34,4089,Rural,0,115.25,0.134,0.33,55,0.69,2061.86,0.0,0,1,0.29,0.0,0.0,1210.39,7,16.5,5,13,4,0.96,0.27,0,1,536,High Risk,0
40,7578,Urban,38,267.11,0.136,0.66,89,0.55,2202.9,0.0,0,1,0.041,0.0,0.0,298.95,9,1.0,11,56,3,0.0,0.0,1,2,536,High Risk,0
54,12127,Urban,95,34.87,0.188,1.0,83,0.79,126.49,0.0,0,6,0.267,20736.35,3.6,314.7,10,5.62,4,11,6,0.0,0.0,1,3,675,Low Risk,1
33,13487,Semi-Urban,89,156.98,0.021,0.03,30,0.63,1671.19,0.0,0,7,0.137,10706.37,3.1,304.15,0,7.99,3,48,3,0.0,0.0,7,2,640,Medium Risk,1
23,3155,Rural,16,483.47,0.011,0.9,71,0.67,1746.61,0.0,0,0,0.131,0.0,0.0,21.32,3,2.63,2,22,2,0.7,0.25,0,1,555,Medium Risk,0
25,28646,Urban,111,70.78,0.13,0.0,62,0.67,2407.42,0.0,0,2,0.02,3296.05,3.5,0.0,0,16.1,5,11,3,0.95,0.63,0,0,619,Medium Risk,1
42,4958,Semi-Urban,90,166.65,0.062,0.36,86,0.62,988.96,0.53,30873,5,0.03,29521.86,4.1,0.0,0,3.36,6,52,3,0.0,0.0,9,3,670,Low Risk,1
35,13693,Semi-Urban,87,13.65,0.057,0.17,49,0.69,568.67,0.0,0,2,0.083,0.0,0.0,242.26,3,16.56,1,43,6,0.0,0.0,0,3,564,Medium Risk,0
42,9344,Urban,34,47.39,0.215,0.76,88,0.87,1349.39,0.0,0,0,0.011,15909.83,3.3,331.28,4,3.1,5,43,0,0.91,0.57,2,2,685,Low Risk,1
29,8779,Semi-Urban,45,64.86,0.11,0.05,0,0.79,1174.13,0.0,0,2,0.015,6340.6,4.7,0.0,0,5.81,2,38,2,0.0,0.0,4,3,631,Medium Risk,1
32,31795,Rural,41,276.47,0.218,0.55,81,0.68,2000.16,0.58,18163,5,0.02,0.0,0.0,18.91,11,5.68,9,41,6,0.0,0.0,7,1,598,Medium Risk,0
43,25528,Urban,117,365.07,0.307,0.29,18,0.52,2269.54,0.0,0,0,0.114,13419.33,4.6,209.16,10,23.63,7,29,2,0.87,0.1,7,3,654,Low Risk,1
58,24447,Urban,38,228.77,0.144,0.13,63,0.76,308.1,0.0,0,1,0.009,0.0,0.0,0.0,0,9.4,1,47,1,0.73,0.47,9,2,607,Medium Risk,1
43,6830,Semi-Urban,89,154.61,0.314,0.77,52,0.81,2131.79,0.85,23737,1,0.202,0.0,0.0,119.42,6,2.84,4,26,1,1.0,0.16,4,2,669,Low Risk,1
49,12046,Rural,48,155.26,0.038,0.22,5,0.63,2281.53,0.79,35362,3,0.025,6105.91,3.3,0.0,0,3.41,7,23,3,0.95,0.08,4,1,740,Low Risk,1
27,28215,Rural,61,577.82,0.052,0.22,16,0.46,2317.93,0.76,21714,0,0.035,21306.75,4.3,1439.88,6,3.4,8,2,1,0.81,0.09,6,1,729,Low Risk,1
33,29814,Semi-Urban,37,315.89,0.09,0.28,45,0.35,1934.34,0.0,0,3,0.05,27263.55,4.6,165.15,0,4.57,6,29,0,0.85,0.21,0,0,648,Medium Risk,1
24,12794,Rural,22,163.9,0.039,0.59,71,0.56,1881.0,0.67,3104,2,0.123,77.67,4.2,46.6,1,1.74,8,34,2,0.0,0.0,0,2,580,Medium Risk,0
34,26043,Semi-Urban,21,1155.12,0.085,0.66,72,0.81,135.75,0.0,0,0,0.353,0.0,0.0,434.78,11,4.13,8,32,0,0.0,0.0,0,0,485,High Risk,0
40,3441,Semi-Urban,3,2540.13,0.265,0.02,54,0.78,2308.46,0.0,0,0,0.133,21969.58,4.4,764.92,10,17.6,7,36,2,0.0,0.0,7,0,578,Medium Risk,0
43,25424,Urban,48,54.88,0.031,0.24,5,0.92,943.61,0.49,2411,0,0.021,27215.87,3.2,0.0,0,16.84,6,39,4,0.0,0.0,7,3,641,Medium Risk,1
38,33510,Urban,58,458.07,0.097,0.43,69,0.47,198.69,0.87,27603,1,0.114,0.0,0.0,194.77,0,0.94,5,48,5,0.92,0.14,3,0,641,Medium Risk,1
39,25309,Urban,72,9975.3,0.23,0.33,67,0.66,1091.15,0.0,0,2,0.19,0.0,0.0,424.61,1,0.8,11,15,2,0.0,0.0,4,0,527,High Risk,0
24,17478,Semi-Urban,67,342.49,0.128,0.88,85,0.91,1858.85,0.0,0,4,0.104,0.0,0.0,0.0,0,2.48,10,47,5,0.56,0.32,6,0,612,Medium Risk,1
31,26742,Urban,70,281.05,0.079,0.79,39,0.36,1160.69,0.0,0,7,0.036,0.0,0.0,111.14,5,0.76,2,17,5,0.95,0.48,5,0,612,Medium Risk,1
32,7628,Rural,86,228.86,0.073,0.63,65,0.92,1919.23,0.78,12838,6,0.078,0.0,0.0,929.27,0,1.27,7,17,6,0.0,0.0,1,0,675,Low Risk,1
24,9370,Urban,1,440.64,0.148,0.34,8,0.49,1322.58,0.72,8322,1,0.06,19584.49,3.5,884.29,0,6.37,2,13,0,0.5,0.14,6,1,614,Medium Risk,1
26,12528,Urban,48,605.39,0.064,0.7,10,0.74,818.63,0.0,0,0,0.047,0.0,0.0,0.0,0,4.32,10,31,3,0.0,0.0,1,0,524,High Risk,0
25,31276,Semi-Urban,87,54.94,0.093,0.84,19,0.93,586.99,0.0,0,8,0.055,10465.4,3.9,167.48,2,0.8,8,11,1,0.59,0.2,3,1,744,Low Risk,1
40,20332,Rural,103,237.04,0.103,0.59,42,0.57,1110.65,0.0,0,6,0.084,14009.68,4.9,101.58,8,14.44,8,41,1,0.91,0.59,3,1,705,Low Risk,1
46,14565,Urban,118,16.06,0.133,0.78,57,0.46,185.93,0.84,38568,8,0.002,14939.27,3.3,275.05,2,2.94,9,1,6,0.69,0.01,4,3,765,Very Low Risk,1
35,11179,Urban,94,190.34,0.017,0.75,77,0.58,1114.11,0.0,0,1,0.181,0.0,0.0,395.84,7,2.67,9,52,6,0.96,0.63,0,1,578,Medium Risk,0
48,19013,Rural,110,82.83,0.081,0.57,25,0.89,264.69,0.0,0,2,0.071,0.0,0.0,54.13,5,12.39,8,25,0,0.0,0.0,2,1,574,Medium Risk,0
47,25499,Urban,30,367.61,0.014,0.31,37,0.76,2204.81,0.0,0,3,0.112,29757.48,4.8,880.14,9,6.76,3,22,1,0.9,0.43,7,1,744,Low Risk,1
56,19843,Urban,110,33.53,0.046,0.75,35,0.64,1481.15,0.88,34701,7,0.101,7316.11,4.7,0.0,0,4.3,8,59,3,0.0,0.0,5,2,723,Low Risk,1
52,26952,Rural,39,132.32,0.088,0.21,54,0.56,1650.5,0.84,19889,4,0.181,0.0,0.0,0.0,0,2.73,11,34,1,0.85,0.32,2,1,581,Medium Risk,0
35,24030,Urban,47,780.44,0.113,0.78,5,0.6,793.27,0.5,2979,1,0.075,0.0,0.0,0.0,0,7.92,1,32,4,0.96,0.06,1,2,647,Medium Risk,1
