borrower_id,age,borrower_type,state,household_size,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,employment_type,months_at_current_job,num_income_sources,upi_transactions_per_month,upi_avg_transaction_amount,upi_months_active,mobile_wallet_used,utility_bills_paid,utility_bills_total,rent_paid_on_time_months,total_rental_months,same_number_since_year,avg_monthly_recharge_amount,recharge_frequency_per_month,ecomm_orders_per_month,ecomm_return_rate,prepaid_orders_ratio,survey_q1,survey_q2,survey_q3,survey_q4,survey_q5,survey_q6,survey_q7,survey_q8,loan_amount_requested,loan_purpose,loan_tenure_months,default_probability,defaulted
B05333,33,gig,Tamil Nadu,5,40070.93,48904.32,31853.01,39681.65,17747.99,27104.93,daily-wage,25,4,68.0,3097.37,22.0,1.0,8,9,8.0,11.0,2013.0,720.02,1.97,8.4,0.204,0.7479502997159304,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,417100.0,business,38,0.3106,0
B05334,44,rural,Bihar,6,11118.64,10947.95,15250.2,9808.73,9609.02,20049.64,seasonal,28,2,21.2,1779.02,7.0,0.0,5,6,,,2017.0,331.86,1.89,7.6,0.238,0.4072740759407099,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,285300.0,agriculture,20,0.3001,0
B05335,34,gig,Maharashtra,3,37616.42,23590.04,25106.24,49340.24,25438.07,21386.74,daily-wage,22,3,30.4,2481.51,15.0,0.0,13,18,19.0,24.0,2017.0,539.74,2.25,5.7,0.226,0.15053859309613885,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,483400.0,medical,40,0.4348,0
B05336,49,rural,Madhya Pradesh,5,10965.8,10074.52,21195.02,11297.2,12819.49,19975.43,seasonal,30,3,,,,,12,17,5.0,22.0,2018.0,242.09,1.08,0.0,,,3.0,3.0,3.0,,2.0,2.0,3.0,3.0,46900.0,agriculture,21,0.5744,0
B05337,40,gig,Maharashtra,4,25029.26,37796.27,30611.96,21570.95,25378.5,18867.42,salaried-gig,13,3,18.3,1717.19,15.0,0.0,1,20,,,2019.0,446.4,1.22,7.0,0.39,0.621292688587288,2.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,283900.0,consumption,52,0.5378,0
B05338,32,gig,Karnataka,3,14567.76,24577.11,35695.11,27548.8,25602.08,47470.89,daily-wage,24,3,68.9,2110.45,20.0,1.0,7,9,10.0,22.0,2016.0,546.64,2.35,8.0,0.323,0.5507745703400638,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,277200.0,consumption,50,0.2663,0
B05339,25,gig,Karnataka,4,46869.81,36300.36,20097.41,18119.35,23115.01,28451.18,self-employed,20,3,29.2,1929.25,19.0,1.0,14,23,11.0,13.0,2021.0,543.14,1.57,8.1,0.33,0.6241626798227028,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,92600.0,education,27,0.3234,0
B05340,35,gig,Delhi,2,21784.34,33708.46,34678.39,32426.98,29813.39,27390.72,daily-wage,20,3,59.8,1862.39,9.0,1.0,12,23,1.0,8.0,2018.0,430.0,1.36,10.7,0.324,0.6842801733687305,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,492700.0,business,48,0.4368,0
B05341,23,gig,Telangana,3,15249.66,40499.46,44331.22,19666.6,23946.28,37123.47,self-employed,14,3,39.4,1736.16,9.0,0.0,8,22,6.0,22.0,2021.0,578.03,1.75,10.5,0.289,0.3057851218698555,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,286300.0,business,18,0.5609,0
B05342,38,gig,Maharashtra,2,30694.31,26170.83,45014.71,35592.76,23533.71,40030.66,salaried-gig,26,3,88.6,2515.01,27.0,1.0,12,14,7.0,12.0,2014.0,674.84,2.57,6.0,0.18,0.7133038948470377,4.0,2.0,3.0,,3.0,4.0,2.0,4.0,441100.0,consumption,49,0.3142,0
B05343,44,rural,Bihar,5,17900.74,15201.21,33655.99,26591.94,16556.88,37726.39,daily-wage,55,3,85.2,3411.41,32.0,1.0,20,20,,,2010.0,440.89,2.68,0.0,,,4.0,5.0,1.0,4.0,5.0,,2.0,3.0,239500.0,education,53,0.3252,0
B05344,37,rural,Odisha,5,6917.45,6560.76,11976.14,5735.22,9941.56,11271.9,seasonal,18,1,,,,,8,14,,,,172.48,1.1,0.0,,,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,226800.0,medical,40,0.5785,0
B05345,27,gig,Delhi,4,48510.4,47888.21,37945.58,36805.98,36439.74,45504.41,salaried-gig,31,4,73.5,3328.3,24.0,0.0,5,8,9.0,18.0,2020.0,667.96,2.77,14.3,0.108,0.9644959661662516,4.0,5.0,1.0,4.0,3.0,5.0,1.0,4.0,412800.0,education,14,0.354,0
B05346,35,gig,Delhi,5,37943.82,48022.78,23395.06,14743.23,39201.78,26313.45,daily-wage,20,4,43.0,1821.84,11.0,0.0,2,6,8.0,10.0,2019.0,447.12,2.21,6.9,0.274,0.7224447025428978,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,428300.0,education,26,0.3916,0
B05347,26,migrant,Delhi,3,18394.17,29913.19,26788.03,26105.89,21450.46,33807.17,self-employed,10,3,58.8,1625.73,17.0,1.0,12,12,15.0,17.0,2020.0,626.4,2.24,11.8,0.229,0.5423825471505918,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,136100.0,consumption,28,0.1919,0
B05348,24,gig,Tamil Nadu,5,18032.47,16918.35,31920.18,20899.47,31100.24,25712.24,daily-wage,17,2,18.0,1717.36,4.0,0.0,2,9,7.0,24.0,2022.0,477.34,1.56,2.4,0.392,0.5890565138706803,1.0,3.0,4.0,,2.0,2.0,3.0,1.0,338400.0,business,28,0.5126,0
B05349,21,migrant,Tamil Nadu,2,20984.01,27277.51,26983.03,19709.79,28114.83,27882.97,daily-wage,12,2,48.3,2492.7,20.0,0.0,12,23,12.0,19.0,2023.0,547.17,2.17,11.5,0.282,0.8919201685082759,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,79900.0,education,57,0.3729,0
B05350,47,rural,Odisha,5,9602.31,9163.26,16362.13,10461.73,11174.43,19066.97,daily-wage,24,2,,,,,3,20,10.0,18.0,2020.0,469.19,1.47,4.5,0.401,0.2321909048108586,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,112600.0,medical,6,0.6288,1
B05351,49,rural,Odisha,6,11444.01,7975.09,16155.86,11118.85,6927.36,18404.61,seasonal,19,2,35.0,1342.0,0.0,0.0,3,12,5.0,18.0,,251.07,1.88,0.0,,,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,228200.0,education,39,0.6411,1
B05352,29,gig,Delhi,2,17715.03,21894.62,24725.65,27653.16,25045.18,6887.79,salaried-gig,11,3,56.8,1536.17,9.0,1.0,3,23,5.0,7.0,2018.0,451.52,1.45,4.3,0.32,0.22668792783326772,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,454500.0,education,27,0.5536,0
B05353,31,migrant,Maharashtra,2,31309.26,23848.34,25139.04,31132.18,24921.33,25773.14,salaried-gig,13,3,,2914.6,28.0,0.0,3,6,14.0,15.0,2016.0,388.81,2.48,7.9,0.244,0.47449066837541615,3.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,409700.0,business,21,0.3687,0
B05354,31,rural,Bihar,7,11109.74,10162.94,15872.11,14126.28,9363.91,19825.05,self-employed,28,3,,,,,5,11,16.0,24.0,2020.0,207.13,1.57,0.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,336400.0,business,21,0.5406,0
B05355,47,rural,Rajasthan,5,15394.56,14740.59,24508.5,13592.12,8943.77,17959.29,seasonal,36,2,71.6,1652.98,23.0,0.0,4,13,4.0,7.0,2017.0,453.36,1.93,6.3,0.305,0.7143490172006688,2.0,4.0,3.0,,4.0,3.0,3.0,2.0,419900.0,business,41,0.4205,0
B05356,35,gig,Delhi,5,21879.22,20119.24,34707.28,4310.48,15297.98,22500.45,salaried-gig,18,2,26.5,1446.04,17.0,0.0,3,22,2.0,8.0,2017.0,475.43,0.96,9.1,0.342,0.5285221214108309,2.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,475100.0,business,23,0.5772,0
B05357,33,gig,Karnataka,4,30815.01,16109.32,28539.91,38517.45,21657.01,38763.4,self-employed,25,4,82.8,2958.63,21.0,0.0,7,11,,,2014.0,584.32,2.61,12.1,0.196,0.9714899346561616,4.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,101300.0,consumption,32,0.33,0
B05358,32,rural,Bihar,4,16974.8,18529.47,26886.98,10639.38,19039.98,36879.58,daily-wage,49,3,69.9,3259.94,24.0,0.0,14,16,,,2012.0,464.11,2.99,0.0,,,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,358700.0,medical,43,0.2217,0
B05359,22,gig,Telangana,3,31925.01,14637.72,28966.94,16425.06,17313.15,27557.65,daily-wage,12,2,20.0,1661.87,8.0,0.0,10,24,0.0,21.0,2024.0,653.73,1.33,1.9,0.323,0.2522111204047282,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,366900.0,medical,21,0.6181,1
B05360,35,migrant,Maharashtra,2,26117.91,22641.7,24341.47,21555.64,27907.98,32518.84,salaried-gig,15,3,63.1,2247.63,12.0,1.0,14,21,8.0,13.0,,593.92,2.14,9.2,0.326,0.4525200966808415,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,388800.0,business,37,0.437,0
B05361,22,gig,Karnataka,5,37410.91,43413.3,17940.13,38187.6,49512.78,35519.62,self-employed,24,4,26.1,2684.27,15.0,1.0,15,18,8.0,13.0,2023.0,466.01,3.16,9.9,0.269,0.2296625776884453,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,472500.0,consumption,25,0.3003,0
B05362,44,rural,Uttar Pradesh,5,13311.2,10828.58,19847.57,10515.37,12280.86,15757.36,seasonal,34,2,,,,,6,7,,,2018.0,290.52,1.72,8.5,0.371,0.7425993929072706,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,410900.0,business,41,0.5279,0
B05363,29,migrant,Gujarat,2,16922.04,18715.41,24867.26,22206.44,19489.02,19988.99,self-employed,7,3,26.4,1550.53,8.0,0.0,5,8,11.0,19.0,,349.09,1.53,3.0,0.349,0.19828502237045634,3.0,4.0,4.0,,3.0,3.0,3.0,3.0,405600.0,medical,49,0.4223,0
B05364,40,gig,Maharashtra,4,46547.71,42255.42,34012.72,53026.52,44615.43,17888.5,salaried-gig,37,4,67.7,2947.92,27.0,1.0,16,16,7.0,10.0,2012.0,728.62,2.92,12.4,0.082,0.9996044061987911,5.0,4.0,1.0,3.0,3.0,5.0,2.0,3.0,379100.0,education,39,0.1922,0
B05365,32,gig,Maharashtra,5,15422.87,17787.9,15283.37,13138.51,14346.84,23670.27,daily-wage,8,3,33.6,1920.58,2.0,0.0,0,11,10.0,21.0,2021.0,508.48,1.02,0.5,0.347,0.08764229605620485,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,213900.0,medical,18,0.5505,0
B05366,26,migrant,Tamil Nadu,3,32827.97,25916.38,26492.66,30418.1,22187.21,31398.33,salaried-gig,9,3,56.5,2360.04,18.0,1.0,16,22,13.0,22.0,2018.0,460.82,2.1,11.5,0.248,0.7483993182606007,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,96600.0,consumption,36,0.1182,0
B05367,31,rural,Rajasthan,7,15498.74,9457.89,21114.77,8854.08,15400.5,26329.96,seasonal,35,3,,,,,6,10,,,2016.0,496.47,1.62,9.9,0.186,0.8092659467820228,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,489900.0,agriculture,44,0.6171,1
B05368,55,rural,Uttar Pradesh,4,8123.98,7168.46,10333.48,5711.67,8074.32,13851.76,daily-wage,15,1,,,,,0,6,6.0,15.0,2023.0,174.2,0.9,0.0,,,1.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,365300.0,medical,42,0.6788,1
B05369,38,gig,Maharashtra,5,9692.42,52983.68,30752.54,48884.74,31562.57,28348.49,self-employed,25,3,78.9,2766.49,20.0,1.0,3,19,5.0,7.0,2014.0,682.45,1.76,11.0,0.208,0.6997783786877156,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,146200.0,business,58,0.2885,0
B05370,46,rural,Rajasthan,4,8258.87,8172.53,10318.08,6479.37,7320.98,10516.48,self-employed,14,1,52.7,845.56,8.0,0.0,6,21,2.0,13.0,2022.0,340.68,0.98,0.0,,,1.0,2.0,2.0,1.0,2.0,,4.0,2.0,117700.0,business,28,0.4634,0
B05371,23,gig,Karnataka,5,30411.86,28165.13,27904.95,26467.09,27620.77,27501.22,daily-wage,26,4,52.5,3008.72,18.0,1.0,7,12,,,2020.0,605.37,2.37,7.1,0.151,0.7481933251604225,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,280600.0,consumption,30,0.3821,0
B05372,31,gig,Telangana,4,15467.81,36244.34,33992.76,22214.5,47975.43,36101.5,salaried-gig,26,3,40.1,2081.1,13.0,1.0,4,6,15.0,21.0,2017.0,556.8,2.15,6.6,0.336,0.19225010019133715,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,106500.0,agriculture,26,0.3858,0
B05373,32,gig,Maharashtra,4,29099.97,34347.82,31877.89,11078.71,31119.86,11302.81,self-employed,16,2,81.0,1896.75,15.0,1.0,11,13,12.0,19.0,2019.0,479.81,1.93,10.7,0.325,0.3093922029863035,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,391800.0,consumption,18,0.3795,0
B05374,39,gig,Maharashtra,2,11981.21,18032.65,24309.38,16315.62,24426.33,27358.33,self-employed,15,3,36.7,2278.42,6.0,1.0,1,6,11.0,17.0,2021.0,476.23,1.53,3.1,0.363,0.6104180608690717,2.0,2.0,3.0,1.0,3.0,,4.0,2.0,148900.0,medical,31,0.4244,0
B05375,35,gig,Delhi,4,37656.23,44671.87,18010.91,30959.09,41539.22,17974.19,salaried-gig,16,3,54.6,2394.84,16.0,0.0,11,15,17.0,19.0,2016.0,400.38,1.67,17.2,0.297,0.239761623373032,3.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,441800.0,consumption,17,0.4158,0
B05376,33,gig,Delhi,2,60913.93,42873.09,34719.17,35088.95,55585.8,48955.17,self-employed,31,4,99.6,3123.11,21.0,0.0,14,15,19.0,22.0,2012.0,640.98,3.17,15.1,0.142,0.9985679825213136,4.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,353600.0,business,34,0.0199,0
B05377,33,migrant,Delhi,3,13962.77,18741.6,21283.42,24158.08,22804.31,17751.96,daily-wage,5,2,35.7,1619.2,7.0,0.0,12,16,1.0,14.0,2017.0,344.37,1.16,6.2,0.371,0.24282846231248012,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,362600.0,consumption,16,0.3592,0
B05378,41,rural,Odisha,5,6741.28,8387.24,12953.85,6143.42,7753.91,13245.84,seasonal,11,2,,,,,4,11,,,,290.32,0.9,0.0,,,2.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,266900.0,medical,37,0.5578,0
B05379,27,gig,Delhi,2,28590.52,8376.83,27442.65,30213.9,36248.35,15506.64,salaried-gig,20,4,69.0,1610.59,22.0,1.0,12,15,6.0,23.0,2019.0,624.4,1.57,13.9,0.246,0.3861746124984684,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,278500.0,business,51,0.3434,0
B05380,42,rural,Uttar Pradesh,5,6855.98,8048.84,15296.04,8974.97,9844.82,14667.51,daily-wage,25,2,,,,,12,21,2.0,6.0,2019.0,278.8,1.48,0.0,,,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,148100.0,business,42,0.5849,0
B05381,40,gig,Maharashtra,2,20654.78,19150.12,16093.15,20750.28,21074.36,19345.49,salaried-gig,5,1,0.0,749.59,5.0,0.0,4,24,1.0,11.0,2024.0,427.76,0.61,0.0,,,1.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,367100.0,consumption,13,0.5906,1
B05382,28,gig,Karnataka,2,34523.84,35003.35,24815.15,14115.88,19059.56,26580.74,salaried-gig,25,2,49.2,1730.9,17.0,1.0,3,8,19.0,21.0,2018.0,427.14,1.69,8.6,0.259,0.9074152973401309,3.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,404700.0,business,59,0.3825,0
B05383,26,migrant,Gujarat,1,24635.15,24267.03,16967.43,22069.25,18130.12,15317.79,daily-wage,6,2,6.9,1713.92,11.0,0.0,20,22,4.0,22.0,2020.0,425.96,1.03,5.2,0.4,0.615686555008341,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,425700.0,medical,29,0.4843,0
B05384,27,gig,Karnataka,3,36282.88,6504.58,34235.76,35295.52,36281.48,38564.1,daily-wage,17,4,31.8,1864.53,16.0,1.0,14,16,13.0,14.0,,693.13,1.96,6.1,0.173,0.49226079256354976,3.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,359200.0,education,35,0.3379,0
B05385,45,rural,Rajasthan,6,10291.35,13381.24,20802.49,10393.97,10647.84,14157.63,daily-wage,28,3,,,,,5,24,,,2018.0,415.22,1.75,0.0,,,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,352600.0,business,21,0.7836,1
B05386,31,rural,Odisha,6,12242.39,9242.43,16585.34,11196.22,12766.37,19359.26,seasonal,31,2,19.3,1595.67,13.0,0.0,6,12,1.0,10.0,2019.0,276.87,1.73,10.1,0.366,0.19079273061186483,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,221600.0,business,33,0.2937,0
B05387,35,gig,Tamil Nadu,2,30272.9,23944.11,16268.79,23710.65,22714.47,36041.35,self-employed,13,3,18.9,1553.88,2.0,0.0,2,16,3.0,10.0,2019.0,500.72,1.06,4.8,0.406,0.15346954983846506,2.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,337100.0,consumption,57,0.5284,0
B05388,40,gig,Tamil Nadu,3,20909.92,24404.88,23315.14,18926.55,43069.56,25685.11,daily-wage,15,3,51.1,1590.09,12.0,0.0,2,8,1.0,6.0,2018.0,493.53,1.51,4.8,0.38,0.4358050429813177,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,375600.0,business,33,0.3754,0
B05389,38,gig,Telangana,4,33288.23,33265.67,11962.93,19243.77,16773.4,22512.12,salaried-gig,16,3,55.7,2042.0,18.0,0.0,6,24,5.0,12.0,2017.0,611.67,1.3,6.6,0.321,0.25892635463681146,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,55300.0,consumption,6,0.4552,0
B05390,25,gig,Delhi,2,4882.49,25487.67,20709.07,15821.0,36835.18,27074.43,daily-wage,19,3,53.8,1808.39,17.0,1.0,18,23,5.0,7.0,2021.0,519.57,1.8,6.0,0.157,0.5958644239116756,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,137900.0,business,6,0.2889,0
B05391,30,migrant,Gujarat,1,28759.55,27933.96,27327.68,33455.09,24415.68,22644.74,salaried-gig,12,3,46.3,1835.8,,1.0,14,20,11.0,12.0,2018.0,473.34,2.0,7.2,0.318,0.23120831266472214,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,253000.0,consumption,8,0.3971,0
B05392,42,rural,Rajasthan,4,12271.85,9595.51,17764.83,10189.06,11437.96,19670.07,seasonal,27,2,,,,,10,22,2.0,13.0,2019.0,183.54,1.45,0.0,,,2.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,186300.0,medical,26,0.5526,0
B05393,37,gig,Delhi,2,3332.5,29574.16,21934.62,17379.18,38201.98,53548.71,salaried-gig,17,2,51.3,2484.42,14.0,0.0,2,6,7.0,19.0,2017.0,478.59,1.69,0.1,0.243,0.838096281872928,4.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,159500.0,business,6,0.6073,1
B05394,28,gig,Delhi,2,21592.22,20326.79,26257.88,7258.08,21680.22,16207.22,daily-wage,7,3,25.4,827.82,18.0,0.0,4,15,5.0,20.0,,385.59,1.76,0.0,,,3.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,296600.0,medical,30,0.501,0
B05395,48,rural,Rajasthan,6,10928.12,19481.65,28669.73,13692.1,16750.38,23926.82,seasonal,42,3,,,,,9,13,4.0,9.0,,482.28,2.71,0.0,,,4.0,3.0,2.0,5.0,5.0,3.0,2.0,5.0,280800.0,consumption,10,0.5396,0
B05396,28,migrant,Gujarat,4,23806.67,30368.19,30679.4,29711.68,31209.17,32283.7,self-employed,8,3,73.4,2188.89,15.0,1.0,12,18,16.0,20.0,2019.0,640.03,1.88,10.0,0.195,0.6590880059712788,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,196400.0,consumption,31,0.3307,0
B05397,26,gig,Karnataka,5,38103.77,32990.51,22326.17,28035.53,28211.83,38812.14,salaried-gig,17,2,57.0,2710.47,18.0,0.0,10,17,5.0,18.0,2022.0,589.75,1.7,9.7,0.285,0.5137455688980983,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,430200.0,agriculture,52,0.4334,0
B05398,39,gig,Maharashtra,4,27985.49,35964.59,26459.45,32990.45,38205.77,30452.22,salaried-gig,21,3,42.7,1870.51,17.0,1.0,11,17,7.0,18.0,2016.0,487.26,1.68,8.6,0.295,0.19931760604813495,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,481900.0,education,25,0.3248,0
B05399,40,gig,Delhi,3,45671.02,43778.59,31600.22,39661.19,41832.01,28288.17,salaried-gig,22,3,68.6,2649.46,18.0,0.0,16,19,15.0,21.0,2015.0,618.85,1.99,9.4,0.276,0.7669944364263596,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,129400.0,business,21,0.3417,0
B05400,29,gig,Karnataka,5,27925.58,30897.06,29484.72,25873.37,24141.54,32622.92,daily-wage,20,3,66.3,1831.81,15.0,1.0,4,11,5.0,14.0,2020.0,626.35,1.91,11.4,0.368,0.3544648488194741,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,200700.0,business,15,0.4563,0
B05401,22,gig,Karnataka,5,32771.45,21290.97,59772.71,31724.25,24122.74,16164.07,salaried-gig,29,3,66.5,2264.57,15.0,1.0,5,6,10.0,20.0,2022.0,636.1,2.16,10.5,0.308,0.32045924883148796,2.0,4.0,3.0,3.0,4.0,,3.0,4.0,421800.0,business,19,0.3579,0
B05402,25,gig,Tamil Nadu,3,38036.63,33516.06,28282.69,42529.37,30128.65,22776.51,self-employed,20,3,48.3,2120.49,23.0,1.0,4,14,5.0,19.0,2022.0,578.47,1.75,8.3,0.411,0.6211074811294944,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,358000.0,medical,32,0.4831,0
B05403,31,migrant,Tamil Nadu,1,28748.56,31058.01,37317.35,36654.6,34994.49,22749.04,salaried-gig,16,3,75.1,2916.22,23.0,0.0,11,12,9.0,10.0,2013.0,681.46,2.28,6.8,0.149,0.9779889726571274,4.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,422500.0,education,39,0.0559,0
B05404,28,migrant,Maharashtra,2,25362.44,24833.87,36248.9,29350.3,21662.08,28805.11,self-employed,6,3,36.7,2683.86,18.0,1.0,7,11,5.0,23.0,2017.0,583.11,2.75,10.7,0.311,0.5556624069272855,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,80800.0,business,32,0.3581,0
B05405,32,gig,Maharashtra,3,38512.69,26922.97,59426.3,32668.45,40124.64,34352.02,salaried-gig,29,4,62.7,2567.72,21.0,1.0,12,18,8.0,9.0,2015.0,648.34,2.41,16.3,0.127,0.9162424858070493,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,147100.0,medical,44,0.3421,0
B05406,35,rural,Odisha,6,8822.68,9687.46,15965.9,9815.94,7841.97,18056.59,daily-wage,20,2,26.3,1382.31,16.0,0.0,2,7,0.0,6.0,2020.0,247.13,1.44,6.8,0.315,0.0619798130165543,3.0,3.0,4.0,,3.0,,5.0,2.0,139000.0,education,8,0.6017,1
B05407,23,gig,Maharashtra,2,40897.1,34298.19,40768.77,32672.59,9584.19,20392.96,salaried-gig,23,3,30.6,1715.99,14.0,0.0,9,16,6.0,9.0,2022.0,681.28,1.97,9.3,0.369,0.35755403902918914,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,371000.0,business,47,0.5231,0
B05408,41,rural,Rajasthan,6,10885.36,10361.47,21571.42,12665.98,12809.9,24463.61,seasonal,27,2,38.0,1474.88,10.0,0.0,9,23,5.0,10.0,2018.0,339.89,1.58,7.1,0.357,0.7853461331954928,4.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,96500.0,medical,22,0.4964,0
B05409,26,gig,Karnataka,3,15306.95,13224.02,21283.3,26994.1,12455.08,19994.76,salaried-gig,14,2,11.8,1201.91,12.0,0.0,8,13,6.0,10.0,2021.0,397.46,0.95,0.1,0.36,0.34359333894961414,1.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,417000.0,business,41,0.4856,0
B05410,24,gig,Delhi,3,9971.4,26373.07,20538.54,17678.53,23032.16,19419.04,self-employed,4,2,12.8,779.95,0.0,0.0,1,16,0.0,15.0,2022.0,557.72,0.5,0.0,,,3.0,3.0,5.0,2.0,1.0,2.0,5.0,2.0,241500.0,business,34,0.6894,1
B05411,40,gig,Telangana,2,9521.08,49485.06,49790.9,17807.96,48485.66,48301.94,salaried-gig,25,4,88.3,2748.23,17.0,0.0,13,16,,,2013.0,683.15,2.58,10.9,0.16,0.9141730523153003,4.0,3.0,2.0,,5.0,3.0,2.0,4.0,425400.0,medical,12,0.4028,0
B05412,28,migrant,Maharashtra,3,33295.18,28415.87,31063.94,29928.46,31632.44,31544.04,daily-wage,18,3,78.9,2171.18,19.0,0.0,13,22,23.0,24.0,2019.0,678.52,2.34,11.3,0.214,0.9432570939999314,2.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,458500.0,education,58,0.2764,0
B05413,28,gig,Delhi,2,26815.44,47472.06,36866.03,23878.41,58241.45,42925.56,self-employed,30,3,103.8,2874.32,24.0,0.0,18,19,22.0,23.0,,704.06,2.28,15.8,0.231,0.3844175872659002,4.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,411100.0,education,31,0.3348,0
B05414,37,rural,Uttar Pradesh,7,16091.85,15518.23,27090.33,18274.51,19104.49,26684.42,seasonal,47,3,,,,,21,21,9.0,9.0,,440.15,2.01,0.0,,,4.0,4.0,3.0,,4.0,3.0,2.0,4.0,404300.0,medical,31,0.3356,0
B05415,32,rural,Rajasthan,6,20233.53,15976.6,23505.78,12542.19,14204.13,33861.84,daily-wage,45,4,,,,,14,16,10.0,14.0,2013.0,426.16,2.4,0.0,,,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,312600.0,business,40,0.4805,0
B05416,29,gig,Karnataka,5,29318.63,31082.5,32603.25,30515.25,41791.31,59944.97,self-employed,20,3,60.9,2363.72,16.0,0.0,6,13,9.0,14.0,2018.0,547.64,1.55,4.7,0.262,0.6982358774907903,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,97800.0,consumption,29,0.4318,0
B05417,30,gig,Karnataka,4,38738.69,43907.97,35545.95,33492.75,24968.47,16074.46,salaried-gig,22,3,68.7,1847.66,16.0,1.0,4,8,14.0,20.0,2016.0,613.15,1.99,13.0,0.274,0.28833113794584286,5.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,54200.0,business,6,0.3402,0
B05418,55,rural,Rajasthan,7,7025.51,7035.24,17570.09,7391.93,10159.46,15783.85,self-employed,19,1,,,,,7,11,,,2021.0,281.93,1.69,3.2,0.4,0.1215951303462666,4.0,1.0,5.0,2.0,3.0,2.0,4.0,2.0,110600.0,education,34,0.4811,0
